                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.71386,                0.34357,                 1.0198,                0.85264,                0.86426,                0.79124,                0.67808,                0.59458,                 1.2885,                0.92131,               0.007162,               0.007162,               0.007162
                     89,                0.71305,                 0.3415,                  1.024,                 0.8522,                0.86432,                0.80697,                0.70422,                 0.5827,                 1.1721,                0.91569,               0.007129,               0.007129,               0.007129
                     90,                0.72018,                0.34595,                 1.0286,                0.85123,                0.86338,                0.79722,                0.69603,                0.58526,                 1.1902,                0.91181,               0.007096,               0.007096,               0.007096
                     91,                0.70991,                0.34308,                 1.0189,                0.85251,                0.86395,                0.80678,                 0.7004,                0.59917,                 1.2919,                0.92384,               0.007063,               0.007063,               0.007063
                     92,                0.71823,                0.34388,                 1.0299,                0.84873,                0.86408,                0.81201,                0.70878,                0.59312,                 1.2695,                0.91753,                0.00703,                0.00703,                0.00703
                     93,                0.71722,                0.34857,                 1.0369,                0.85457,                0.86443,                0.78805,                0.68467,                0.57761,                 1.2404,                0.91868,               0.006997,               0.006997,               0.006997
                     94,                0.71047,                0.34167,                 1.0228,                0.85428,                0.86541,                0.80198,                0.69881,                0.59738,                 1.3394,                0.92067,               0.006964,               0.006964,               0.006964
                     95,                0.71408,                0.34665,                 1.0325,                0.85429,                0.86375,                0.80309,                0.69944,                0.59786,                 1.2627,                0.91925,               0.006931,               0.006931,               0.006931
                     96,                0.70098,                 0.3395,                 1.0184,                0.85447,                0.86294,                0.80163,                0.70085,                0.58974,                 1.2698,                0.91602,               0.006898,               0.006898,               0.006898
                     97,                0.70574,                0.33924,                 1.0213,                0.85351,                0.86365,                0.79989,                0.69524,                0.61438,                 1.2672,                0.92947,               0.006865,               0.006865,               0.006865
                     98,                0.69784,                0.34444,                 1.0198,                 0.8508,                0.86663,                0.79898,                0.69392,                 0.5967,                 1.2531,                0.91668,               0.006832,               0.006832,               0.006832
                     99,                0.70863,                0.34732,                 1.0261,                0.85124,                0.86164,                 0.8088,                0.70584,                0.58666,                 1.2895,                0.91989,               0.006799,               0.006799,               0.006799
                    100,                0.70835,                0.34655,                 1.0172,                0.85449,                0.86233,                0.80514,                0.70643,                 0.5859,                  1.317,                0.91304,               0.006766,               0.006766,               0.006766
                    101,                0.70083,                0.34078,                 1.0167,                0.85545,                0.86205,                0.81403,                0.71288,                0.59114,                 1.2741,                0.91887,               0.006733,               0.006733,               0.006733
                    102,                0.70948,                0.34269,                  1.012,                0.85031,                0.86782,                0.80465,                0.69936,                0.59824,                 1.1765,                0.92826,                 0.0067,                 0.0067,                 0.0067
                    103,                0.69876,                0.34035,                 1.0114,                0.85088,                0.86048,                0.80293,                0.70145,                0.60557,                 1.2704,                0.92982,               0.006667,               0.006667,               0.006667
                    104,                0.69387,                0.33663,                 1.0159,                0.85275,                0.86227,                0.80316,                0.70039,                0.59642,                 1.3682,                0.92747,               0.006634,               0.006634,               0.006634
                    105,                0.70017,                0.34105,                 1.0058,                0.85307,                0.86219,                 0.8182,                0.71434,                0.59103,                  1.232,                0.92244,               0.006601,               0.006601,               0.006601
                    106,                0.68551,                0.33493,                0.99917,                0.85232,                0.86558,                0.81755,                0.71609,                0.57433,                 1.1802,                0.91669,               0.006568,               0.006568,               0.006568
                    107,                0.69936,                0.34158,                   1.02,                0.85414,                0.86028,                0.81104,                0.70682,                0.57621,                 1.1851,                0.91871,               0.006535,               0.006535,               0.006535
                    108,                0.68191,                0.33021,                 1.0034,                0.85159,                0.86498,                0.80694,                0.71147,                0.56379,                 1.3284,                0.91186,               0.006502,               0.006502,               0.006502
                    109,                0.68386,                 0.3356,                 1.0085,                0.84947,                0.86737,                0.81956,                0.72143,                0.57078,                 1.2651,                0.91248,               0.006469,               0.006469,               0.006469
                    110,                0.69134,                0.34063,                 1.0184,                0.85219,                0.86558,                0.81127,                 0.7103,                0.57973,                 1.4208,                0.92186,               0.006436,               0.006436,               0.006436
                    111,                0.68804,                0.33501,                  1.011,                0.85405,                0.85916,                0.80947,                0.70792,                0.57797,                 1.2653,                0.92012,               0.006403,               0.006403,               0.006403
                    112,                0.68965,                0.33616,                 1.0172,                 0.8517,                0.85923,                0.81559,                0.71739,                  0.566,                  1.256,                0.91516,                0.00637,                0.00637,                0.00637
                    113,                0.67827,                0.33172,                 1.0064,                0.85585,                0.86387,                0.81333,                0.70722,                0.59391,                 1.3362,                0.92187,               0.006337,               0.006337,               0.006337
                    114,                 0.6679,                0.32406,                0.99838,                0.85355,                0.86256,                0.80519,                0.70493,                0.57368,                 1.3038,                 0.9145,               0.006304,               0.006304,               0.006304
                    115,                0.69242,                 0.3323,                 1.0129,                0.85383,                0.86375,                0.81773,                0.71839,                 0.5763,                  1.244,                0.91528,               0.006271,               0.006271,               0.006271
                    116,                0.68347,                0.32793,                  1.001,                0.85455,                0.86163,                0.82048,                0.71893,                0.57425,                 1.2471,                 0.9137,               0.006238,               0.006238,               0.006238
                    117,                0.66725,                 0.3253,                0.99608,                0.85256,                0.86376,                 0.8148,                0.71454,                0.58124,                 1.2872,                0.92136,               0.006205,               0.006205,               0.006205
                    118,                0.67253,                0.32859,                0.99807,                0.85324,                0.86031,                0.81555,                0.71607,                 0.5705,                 1.2732,                0.92287,               0.006172,               0.006172,               0.006172
                    119,                0.67085,                0.32798,                0.99964,                0.85232,                0.86139,                0.80542,                0.71003,                 0.5669,                 1.3039,                0.92034,               0.006139,               0.006139,               0.006139
                    120,                0.66663,                0.32526,                 0.9947,                0.85153,                0.86088,                0.81455,                0.71583,                0.56599,                  1.241,                0.90844,               0.006106,               0.006106,               0.006106
                    121,                0.66231,                0.32192,                 1.0034,                0.84863,                0.86366,                0.80909,                0.71153,                0.56386,                 1.2548,                0.91472,               0.006073,               0.006073,               0.006073
                    122,                0.66954,                 0.3263,                      1,                0.85057,                 0.8614,                0.80272,                0.70542,                0.57516,                 1.2885,                0.91961,                0.00604,                0.00604,                0.00604
                    123,                0.65848,                0.32462,                0.99172,                0.85219,                0.86245,                0.80386,                0.70937,                0.55893,                 1.3067,                0.91336,               0.006007,               0.006007,               0.006007
                    124,                 0.6533,                0.31892,                0.98755,                0.84826,                0.86249,                 0.8016,                0.70715,                0.56427,                 1.3141,                0.90922,               0.005974,               0.005974,               0.005974
                    125,                  0.656,                0.32226,                0.98625,                0.85061,                0.86179,                 0.8065,                0.71243,                0.57146,                 1.3078,                0.91502,               0.005941,               0.005941,               0.005941
                    126,                0.65406,                0.32148,                0.98149,                 0.8526,                0.86248,                0.80747,                0.71232,                0.56549,                 1.2653,                0.91178,               0.005908,               0.005908,               0.005908
                    127,                0.65477,                0.32185,                0.98805,                0.85092,                 0.8655,                0.80026,                0.70276,                0.57069,                 1.2665,                0.91592,               0.005875,               0.005875,               0.005875
                    128,                0.66518,                 0.3239,                0.99401,                  0.852,                0.86515,                0.80414,                0.70993,                0.56887,                 1.4589,                0.91718,               0.005842,               0.005842,               0.005842
                    129,                0.65594,                0.32513,                0.98641,                0.85059,                0.86294,                0.80706,                0.71131,                0.56056,                 1.4686,                0.90992,               0.005809,               0.005809,               0.005809
                    130,                 0.6645,                0.32318,                0.99323,                0.85349,                0.86223,                0.80576,                  0.711,                0.56517,                 1.2174,                0.90938,               0.005776,               0.005776,               0.005776
                    131,                 0.6615,                 0.3257,                0.98914,                0.85235,                0.86266,                0.81666,                0.72104,                0.57052,                 1.2346,                0.91457,               0.005743,               0.005743,               0.005743
                    132,                0.64444,                0.31933,                 0.9726,                0.85339,                0.86163,                0.80899,                0.71298,                0.56431,                 1.2536,                0.92024,                0.00571,                0.00571,                0.00571
                    133,                0.65328,                0.31923,                0.98692,                0.85172,                0.86464,                0.81266,                0.71498,                0.56542,                 1.2219,                0.92289,               0.005677,               0.005677,               0.005677
                    134,                0.64751,                0.32098,                0.98613,                0.85127,                0.86554,                0.80178,                0.70599,                0.56107,                 1.2019,                0.91469,               0.005644,               0.005644,               0.005644
                    135,                0.65059,                0.31949,                0.98776,                0.84992,                0.86644,                0.81176,                0.71611,                 0.5568,                 1.1952,                  0.911,               0.005611,               0.005611,               0.005611
                    136,                0.64188,                0.31338,                0.98068,                0.85274,                 0.8618,                0.80821,                0.71232,                 0.5538,                 1.1562,                0.90977,               0.005578,               0.005578,               0.005578
                    137,                 0.6467,                0.31908,                 0.9884,                0.85411,                0.86201,                0.80864,                0.71083,                0.56601,                 1.3011,                0.91269,               0.005545,               0.005545,               0.005545
                    138,                 0.6475,                0.31487,                0.98081,                0.84992,                0.86417,                0.81177,                0.71494,                0.55897,                 1.3716,                0.91267,               0.005512,               0.005512,               0.005512
                    139,                0.64382,                 0.3158,                0.98473,                 0.8505,                0.86048,                0.80862,                0.71321,                0.56326,                  1.615,                 0.9144,               0.005479,               0.005479,               0.005479
                    140,                0.64707,                0.31697,                0.98399,                0.85148,                 0.8618,                 0.7985,                0.70212,                0.56697,                 1.6605,                0.91385,               0.005446,               0.005446,               0.005446
                    141,                0.63978,                0.31453,                0.98202,                0.85141,                0.86312,                0.80587,                0.70972,                0.56921,                 1.5581,                0.91916,               0.005413,               0.005413,               0.005413
                    142,                0.64097,                0.31876,                0.98407,                0.85359,                0.86146,                0.80898,                0.71397,                0.56823,                 1.2792,                0.92188,                0.00538,                0.00538,                0.00538
