                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.88961,                0.42661,                 1.0775,                0.97856,                0.96913,                0.98497,                0.76379,                0.88888,                0.36719,                 1.1028,               0.002278,               0.002278,               0.002278
                    159,                0.89158,                0.42825,                 1.0803,                0.97882,                 0.9695,                0.98513,                0.76412,                0.88846,                0.36684,                 1.1028,              0.0022285,              0.0022285,              0.0022285
                    160,                0.89452,                0.43095,                 1.0828,                0.97878,                0.96953,                0.98516,                0.76441,                 0.8878,                0.36654,                 1.1027,               0.002179,               0.002179,               0.002179
                    161,                0.88748,                0.42882,                  1.075,                0.97903,                0.96988,                 0.9852,                0.76473,                0.88753,                0.36667,                 1.1026,              0.0021295,              0.0021295,              0.0021295
                    162,                0.88959,                 0.4278,                 1.0749,                0.97882,                0.97003,                0.98513,                 0.7646,                0.88768,                0.36647,                 1.1027,                0.00208,                0.00208,                0.00208
                    163,                0.88541,                0.42492,                 1.0778,                0.97834,                0.96949,                0.98489,                0.76481,                0.88706,                0.36642,                 1.1024,              0.0020305,              0.0020305,              0.0020305
                    164,                0.88548,                0.42682,                 1.0773,                0.97848,                0.96964,                0.98489,                0.76504,                0.88714,                0.36641,                 1.1024,               0.001981,               0.001981,               0.001981
                    165,                0.88124,                0.42526,                 1.0719,                0.97847,                0.96989,                0.98504,                0.76487,                0.88696,                0.36635,                 1.1023,              0.0019315,              0.0019315,              0.0019315
                    166,                0.88293,                0.42423,                 1.0765,                0.97781,                0.97066,                0.98509,                0.76485,                0.88665,                0.36602,                 1.1021,               0.001882,               0.001882,               0.001882
                    167,                0.87262,                0.41959,                 1.0693,                0.97819,                 0.9699,                0.98509,                 0.7649,                0.88637,                0.36602,                  1.102,              0.0018325,              0.0018325,              0.0018325
                    168,                0.87358,                 0.4222,                 1.0736,                 0.9782,                0.97043,                0.98518,                0.76562,                0.88639,                0.36588,                 1.1023,               0.001783,               0.001783,               0.001783
                    169,                 0.8692,                0.41788,                  1.065,                 0.9779,                0.97017,                0.98515,                0.76525,                0.88663,                0.36544,                 1.1026,              0.0017335,              0.0017335,              0.0017335
                    170,                0.86549,                0.41744,                 1.0606,                0.97896,                0.96946,                0.98502,                0.76549,                0.88704,                0.36543,                  1.103,               0.001684,               0.001684,               0.001684
                    171,                0.87247,                0.42086,                 1.0696,                0.97972,                0.96873,                0.98506,                0.76526,                0.88729,                0.36533,                 1.1031,              0.0016345,              0.0016345,              0.0016345
                    172,                0.86683,                0.41578,                 1.0621,                 0.9799,                0.96814,                0.98505,                 0.7653,                0.88823,                0.36572,                 1.1035,               0.001585,               0.001585,               0.001585
                    173,                0.86179,                0.41466,                 1.0614,                0.98018,                0.96822,                0.98506,                0.76521,                0.88817,                 0.3655,                 1.1035,              0.0015355,              0.0015355,              0.0015355
                    174,                0.85826,                0.41546,                  1.062,                0.98116,                0.96717,                0.98498,                0.76517,                0.88835,                0.36549,                 1.1035,               0.001486,               0.001486,               0.001486
                    175,                0.85543,                0.41557,                 1.0601,                0.98033,                0.96787,                0.98513,                0.76491,                0.88863,                0.36572,                 1.1036,              0.0014365,              0.0014365,              0.0014365
                    176,                0.85518,                0.41445,                 1.0599,                0.98059,                0.96806,                0.98519,                0.76549,                0.88891,                 0.3653,                 1.1037,               0.001387,               0.001387,               0.001387
                    177,                 0.8451,                0.40803,                 1.0521,                0.98202,                0.96604,                0.98521,                0.76532,                0.88925,                0.36527,                 1.1039,              0.0013375,              0.0013375,              0.0013375
                    178,                0.84773,                0.41144,                 1.0572,                0.98228,                0.96605,                0.98515,                0.76575,                0.89008,                0.36565,                 1.1042,               0.001288,               0.001288,               0.001288
                    179,                0.84883,                0.41023,                 1.0565,                 0.9822,                0.96604,                0.98518,                0.76512,                0.89074,                0.36561,                 1.1047,              0.0012385,              0.0012385,              0.0012385
                    180,                 0.8442,                0.40777,                 1.0554,                0.98213,                0.96551,                0.98521,                0.76549,                0.89091,                0.36562,                 1.1048,               0.001189,               0.001189,               0.001189
                    181,                0.84682,                0.40804,                 1.0564,                0.98246,                0.96599,                0.98522,                0.76558,                0.89101,                0.36566,                 1.1049,              0.0011395,              0.0011395,              0.0011395
                    182,                0.84063,                0.40547,                 1.0509,                0.98178,                0.96578,                 0.9852,                0.76549,                0.89118,                 0.3659,                 1.1051,                0.00109,                0.00109,                0.00109
                    183,                0.84057,                0.40377,                 1.0498,                0.98183,                 0.9656,                0.98524,                0.76531,                0.89145,                0.36594,                 1.1052,              0.0010405,              0.0010405,              0.0010405
                    184,                0.83953,                0.40452,                  1.049,                0.98191,                0.96698,                0.98528,                 0.7648,                0.89174,                0.36622,                 1.1056,               0.000991,               0.000991,               0.000991
                    185,                0.83607,                0.40466,                 1.0517,                0.98193,                  0.967,                 0.9852,                0.76482,                0.89213,                0.36612,                 1.1057,              0.0009415,              0.0009415,              0.0009415
                    186,                0.83204,                0.40111,                 1.0436,                0.98169,                 0.9667,                0.98507,                0.76466,                0.89217,                0.36612,                 1.1057,               0.000892,               0.000892,               0.000892
                    187,                0.83432,                 0.4021,                 1.0497,                0.98182,                0.96695,                0.98504,                0.76437,                0.89244,                0.36615,                  1.106,              0.0008425,              0.0008425,              0.0008425
                    188,                 0.8343,                0.40343,                 1.0485,                0.98182,                0.96703,                0.98511,                0.76449,                0.89285,                0.36623,                 1.1062,               0.000793,               0.000793,               0.000793
                    189,                0.83113,                0.40286,                 1.0502,                0.98181,                0.96701,                 0.9851,                 0.7644,                0.89259,                0.36613,                 1.1062,              0.0007435,              0.0007435,              0.0007435
                    190,                 0.8261,                0.40134,                 1.0455,                0.98182,                0.96704,                0.98513,                0.76435,                0.89314,                0.36626,                 1.1064,               0.000694,               0.000694,               0.000694
                    191,                0.79239,                0.35016,                 1.0919,                0.98211,                0.96699,                0.98517,                0.76393,                 0.8935,                 0.3663,                 1.1065,              0.0006445,              0.0006445,              0.0006445
                    192,                0.77863,                0.34538,                 1.0829,                0.98212,                0.96693,                 0.9852,                0.76332,                0.89403,                0.36641,                 1.1069,               0.000595,               0.000595,               0.000595
                    193,                0.77603,                0.34437,                  1.081,                0.98211,                0.96711,                0.98456,                0.76318,                0.89451,                 0.3663,                  1.107,              0.0005455,              0.0005455,              0.0005455
                    194,                0.77246,                0.34147,                 1.0794,                0.98178,                0.96713,                0.98442,                 0.7631,                0.89485,                0.36649,                 1.1073,               0.000496,               0.000496,               0.000496
                    195,                0.76797,                0.34021,                 1.0768,                0.98155,                0.96742,                0.98441,                0.76344,                0.89518,                0.36643,                 1.1075,              0.0004465,              0.0004465,              0.0004465
                    196,                 0.7632,                0.33869,                 1.0729,                0.98129,                0.96732,                0.98442,                0.76307,                0.89581,                0.36635,                 1.1079,               0.000397,               0.000397,               0.000397
                    197,                0.75704,                0.33664,                 1.0674,                0.98157,                0.96744,                0.98441,                0.76303,                0.89583,                0.36634,                  1.108,              0.0003475,              0.0003475,              0.0003475
                    198,                0.75429,                0.33598,                 1.0693,                0.98186,                0.96739,                0.98455,                0.76314,                0.89564,                0.36644,                 1.1079,               0.000298,               0.000298,               0.000298
