                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.65195,                0.33117,                0.98179,                0.98455,                0.98626,                0.99168,                0.86604,                0.54727,                0.23209,                0.89849,                0.00736,                0.00736,                0.00736
                    163,                0.66122,                0.33436,                0.99063,                0.98867,                0.98724,                0.99111,                0.86759,                0.54711,                   0.23,                0.89795,              0.0073435,              0.0073435,              0.0073435
                    164,                0.65763,                0.33307,                0.99091,                0.98982,                0.98471,                 0.9923,                0.87104,                0.54446,                0.23051,                0.89867,               0.007327,               0.007327,               0.007327
                    165,                0.65211,                0.33267,                0.97303,                0.98241,                0.99185,                0.99223,                0.87463,                0.54084,                0.22979,                0.89522,              0.0073105,              0.0073105,              0.0073105
                    166,                0.65473,                0.33445,                0.98446,                0.97895,                0.99239,                0.99203,                0.87279,                0.53893,                0.22804,                0.89356,               0.007294,               0.007294,               0.007294
                    167,                0.66373,                0.33817,                0.99153,                0.98337,                0.98809,                0.99202,                0.87004,                0.54259,                0.22947,                0.89598,              0.0072775,              0.0072775,              0.0072775
                    168,                 0.6431,                0.32818,                0.97255,                0.98725,                0.98918,                 0.9921,                0.86965,                0.54406,                0.23084,                0.89701,               0.007261,               0.007261,               0.007261
                    169,                0.65742,                 0.3356,                0.99105,                0.98367,                0.99017,                0.99216,                0.86872,                0.54688,                0.22933,                0.89718,              0.0072445,              0.0072445,              0.0072445
                    170,                0.65771,                0.33335,                0.98469,                0.98581,                0.98275,                0.99157,                0.86503,                0.54864,                0.23193,                0.89829,               0.007228,               0.007228,               0.007228
                    171,                0.64994,                0.33561,                0.97748,                0.98822,                0.98761,                0.99091,                0.86625,                0.54906,                0.23183,                0.89901,              0.0072115,              0.0072115,              0.0072115
                    172,                0.65152,                0.33059,                0.98026,                0.99001,                0.98104,                0.99029,                0.86271,                0.54884,                0.23119,                0.89911,               0.007195,               0.007195,               0.007195
                    173,                0.64361,                0.33031,                0.97505,                0.98449,                0.98117,                0.98976,                 0.8688,                0.54423,                0.23176,                0.89732,              0.0071785,              0.0071785,              0.0071785
                    174,                0.65115,                0.32889,                0.98855,                0.98568,                0.97832,                0.98902,                0.86938,                0.54053,                0.23191,                0.89422,               0.007162,               0.007162,               0.007162
                    175,                0.64856,                0.32454,                0.97892,                0.98724,                0.97708,                   0.99,                0.86933,                0.54006,                0.22971,                0.89576,              0.0071455,              0.0071455,              0.0071455
                    176,                0.65175,                0.32991,                0.98535,                0.98673,                 0.9795,                0.99073,                0.87257,                0.53664,                 0.2259,                0.89509,               0.007129,               0.007129,               0.007129
                    177,                0.65049,                0.33075,                0.98027,                0.98726,                0.97962,                 0.9902,                0.86813,                0.53785,                0.22911,                0.89327,              0.0071125,              0.0071125,              0.0071125
                    178,                0.65181,                0.33427,                 0.9828,                0.98647,                0.98179,                0.99105,                0.87553,                0.53947,                0.22959,                0.89439,               0.007096,               0.007096,               0.007096
                    179,                0.64756,                0.32638,                0.98581,                 0.9883,                 0.9801,                0.99047,                0.87059,                 0.5388,                0.22971,                0.89543,              0.0070795,              0.0070795,              0.0070795
                    180,                0.64531,                0.32693,                0.97882,                0.98967,                0.98011,                0.99038,                0.86812,                0.53917,                0.22891,                0.89609,               0.007063,               0.007063,               0.007063
                    181,                0.64289,                0.33007,                0.98391,                0.98606,                0.98118,                0.99042,                0.87191,                0.53813,                0.22976,                0.89525,              0.0070465,              0.0070465,              0.0070465
                    182,                0.64349,                0.32985,                0.98246,                0.98822,                0.97949,                0.99019,                 0.8686,                0.53982,                0.23154,                 0.8943,                0.00703,                0.00703,                0.00703
                    183,                0.64559,                0.32844,                  0.977,                 0.9873,                0.98049,                0.98896,                0.86474,                0.54021,                0.22952,                0.89484,              0.0070135,              0.0070135,              0.0070135
                    184,                0.64441,                0.32773,                0.98028,                0.98592,                0.98187,                0.98966,                0.86544,                0.54302,                0.23107,                0.89738,               0.006997,               0.006997,               0.006997
                    185,                0.63849,                0.32581,                0.97203,                 0.9806,                0.98432,                0.98986,                0.86484,                0.54358,                 0.2299,                0.89739,              0.0069805,              0.0069805,              0.0069805
                    186,                 0.6491,                0.32486,                0.98771,                0.98583,                0.98156,                0.99019,                0.86749,                0.54136,                0.22788,                0.89749,               0.006964,               0.006964,               0.006964
                    187,                0.64504,                0.32926,                 0.9786,                0.98519,                0.98386,                0.99027,                0.86426,                0.53984,                0.23002,                0.89731,              0.0069475,              0.0069475,              0.0069475
                    188,                 0.6335,                0.32169,                0.97631,                0.98306,                0.98166,                0.99029,                0.86719,                0.54301,                 0.2305,                0.90071,               0.006931,               0.006931,               0.006931
                    189,                0.64306,                0.32237,                0.97729,                0.98259,                0.98678,                0.99032,                0.86648,                0.54777,                0.23213,                0.90187,              0.0069145,              0.0069145,              0.0069145
                    190,                0.63252,                0.32572,                0.96305,                0.98224,                0.98589,                0.99023,                0.86941,                0.54633,                 0.2297,                0.90123,               0.006898,               0.006898,               0.006898
                    191,                0.64381,                0.32653,                0.97395,                0.98051,                0.98923,                0.99075,                0.86991,                 0.5477,                0.23074,                0.90086,              0.0068815,              0.0068815,              0.0068815
                    192,                0.64794,                0.33026,                0.97832,                0.97831,                0.98589,                0.99068,                0.86983,                0.55043,                0.23252,                0.90042,               0.006865,               0.006865,               0.006865
                    193,                0.63084,                0.32183,                0.96363,                0.98791,                0.97747,                0.99038,                0.87199,                0.54844,                0.23103,                0.89955,              0.0068485,              0.0068485,              0.0068485
                    194,                0.63898,                 0.3256,                0.97042,                0.98931,                0.97717,                0.99002,                0.87291,                0.54633,                0.23045,                0.89781,               0.006832,               0.006832,               0.006832
                    195,                 0.6289,                0.32147,                0.97732,                   0.99,                0.97918,                0.98996,                0.87081,                0.54532,                0.23036,                0.89907,              0.0068155,              0.0068155,              0.0068155
                    196,                0.62667,                0.31753,                 0.9686,                0.98976,                 0.9802,                 0.9899,                0.87063,                 0.5443,                 0.2291,                0.90089,               0.006799,               0.006799,               0.006799
                    197,                0.62663,                0.32451,                0.97278,                0.98963,                 0.9806,                0.99034,                0.86786,                0.54811,                0.23104,                0.90265,              0.0067825,              0.0067825,              0.0067825
                    198,                0.62424,                0.31768,                0.97234,                0.99061,                0.98231,                0.99005,                0.86855,                0.54583,                0.23019,                0.90093,               0.006766,               0.006766,               0.006766
                    199,                0.62806,                0.31697,                0.97402,                0.98933,                0.98173,                0.98964,                0.86682,                0.54405,                0.22996,                0.89995,              0.0067495,              0.0067495,              0.0067495
                    200,                 0.6279,                  0.317,                0.96579,                0.98887,                0.98336,                0.99023,                0.86679,                0.53944,                 0.2289,                0.89697,               0.006733,               0.006733,               0.006733
                    201,                0.62458,                0.31751,                0.96734,                0.98806,                0.98479,                0.99053,                0.87137,                0.53848,                0.22821,                0.89629,              0.0067165,              0.0067165,              0.0067165
                    202,                0.62892,                0.31713,                0.97421,                0.98822,                0.98329,                0.99037,                0.87247,                0.53949,                0.22924,                0.89709,                 0.0067,                 0.0067,                 0.0067
                    203,                0.62628,                0.31843,                0.96995,                0.98732,                 0.9812,                0.99019,                0.87201,                0.54151,                0.22878,                0.89755,              0.0066835,              0.0066835,              0.0066835
                    204,                 0.6169,                0.31367,                0.96411,                0.98842,                0.98165,                0.99028,                0.87332,                0.54381,                0.22856,                0.89874,               0.006667,               0.006667,               0.006667
                    205,                0.62388,                 0.3196,                0.97107,                0.98846,                0.98107,                0.99019,                 0.8723,                0.54407,                0.23033,                 0.8999,              0.0066505,              0.0066505,              0.0066505
                    206,                0.63305,                0.31965,                0.97181,                0.98956,                0.98193,                0.99038,                0.87237,                0.54436,                0.22913,                 0.8985,               0.006634,               0.006634,               0.006634
                    207,                0.62569,                0.32166,                0.96486,                0.98701,                0.98042,                0.99038,                0.87132,                0.54333,                 0.2286,                0.89836,              0.0066175,              0.0066175,              0.0066175
                    208,                0.62431,                0.32002,                0.96408,                0.98727,                0.98137,                0.99037,                0.87198,                0.54365,                0.22971,                0.89843,               0.006601,               0.006601,               0.006601
                    209,                0.63235,                0.32015,                0.96548,                0.98719,                0.98166,                0.99063,                0.87082,                0.54244,                  0.229,                0.89838,              0.0065845,              0.0065845,              0.0065845
                    210,                0.61747,                0.31944,                0.96246,                0.98461,                0.98742,                0.99076,                0.87042,                0.53926,                0.22805,                0.89697,               0.006568,               0.006568,               0.006568
                    211,                0.62545,                0.31721,                0.97159,                0.98292,                0.98923,                0.99089,                0.87376,                0.53984,                 0.2286,                0.89698,              0.0065515,              0.0065515,              0.0065515
                    212,                0.62563,                0.32179,                0.97407,                0.98375,                0.98719,                0.99105,                0.87568,                0.53915,                0.22841,                0.89714,               0.006535,               0.006535,               0.006535
                    213,                0.61647,                0.31413,                0.96272,                0.98463,                0.98744,                 0.9912,                0.87455,                0.53895,                0.22734,                0.89761,              0.0065185,              0.0065185,              0.0065185
                    214,                0.61372,                0.31225,                0.95958,                0.98768,                0.98422,                0.99119,                0.87319,                0.53999,                0.22845,                0.89818,               0.006502,               0.006502,               0.006502
                    215,                0.62494,                0.31998,                0.96749,                0.98255,                0.98919,                0.99114,                0.87355,                0.53792,                 0.2279,                0.89715,              0.0064855,              0.0064855,              0.0064855
                    216,                0.61818,                0.31208,                0.96027,                0.98275,                0.99075,                0.99091,                0.87483,                0.53641,                0.22605,                0.89669,               0.006469,               0.006469,               0.006469
                    217,                0.62351,                0.32083,                0.96897,                0.98292,                0.99075,                0.99091,                0.87455,                0.53544,                0.22593,                0.89641,              0.0064525,              0.0064525,              0.0064525
                    218,                 0.6089,                0.31155,                0.95829,                0.98236,                0.99046,                0.99085,                 0.8754,                 0.5334,                0.22435,                0.89595,               0.006436,               0.006436,               0.006436
                    219,                0.62046,                0.31288,                 0.9636,                0.98135,                 0.9905,                0.99087,                0.87565,                0.53195,                0.22312,                0.89482,              0.0064195,              0.0064195,              0.0064195
                    220,                0.62107,                0.32096,                0.96524,                0.98019,                0.99013,                0.99072,                0.87543,                 0.5309,                0.22144,                 0.8941,               0.006403,               0.006403,               0.006403
                    221,                   0.61,                0.31594,                0.95971,                0.98154,                0.99056,                0.99078,                0.87726,                0.53022,                0.22187,                0.89417,              0.0063865,              0.0063865,              0.0063865
                    222,                0.61913,                0.32193,                0.96466,                0.98006,                0.99026,                0.99073,                0.87684,                0.53069,                0.22266,                0.89424,                0.00637,                0.00637,                0.00637
                    223,                0.62111,                0.31486,                0.96163,                 0.9802,                 0.9916,                0.99108,                0.87607,                0.53172,                0.22249,                0.89514,              0.0063535,              0.0063535,              0.0063535
                    224,                 0.6171,                0.31552,                0.96066,                0.98078,                0.99184,                 0.9911,                0.87582,                0.53121,                0.22188,                0.89558,               0.006337,               0.006337,               0.006337
                    225,                0.61434,                0.31508,                0.96034,                0.98043,                0.99179,                0.99108,                0.87613,                0.53187,                0.22271,                 0.8956,              0.0063205,              0.0063205,              0.0063205
                    226,                0.60144,                0.30649,                 0.9492,                0.98049,                0.99251,                 0.9909,                0.87639,                0.53053,                0.22306,                0.89513,               0.006304,               0.006304,               0.006304
                    227,                0.61152,                0.31097,                0.95315,                0.97995,                0.99483,                0.99082,                0.87497,                0.53118,                 0.2232,                0.89511,              0.0062875,              0.0062875,              0.0062875
                    228,                0.60306,                0.31032,                0.95688,                0.97977,                0.99561,                0.99062,                0.87581,                0.53063,                0.22372,                0.89464,               0.006271,               0.006271,               0.006271
                    229,                0.60525,                0.31105,                0.95079,                0.97982,                0.99561,                0.99065,                0.87496,                0.52966,                0.22361,                0.89426,              0.0062545,              0.0062545,              0.0062545
                    230,                0.60024,                0.30413,                0.95026,                0.98235,                0.99533,                0.99077,                0.87709,                0.53067,                 0.2243,                0.89487,               0.006238,               0.006238,               0.006238
                    231,                0.60648,                0.31579,                 0.9534,                0.98233,                0.99549,                0.99067,                0.87617,                0.53097,                  0.225,                0.89486,              0.0062215,              0.0062215,              0.0062215
                    232,                0.61337,                0.31682,                0.96283,                0.98141,                0.99503,                0.99089,                0.87719,                0.53095,                0.22432,                 0.8952,               0.006205,               0.006205,               0.006205
                    233,                0.60369,                0.30894,                0.94698,                0.98248,                0.99485,                0.99098,                0.87738,                0.53153,                0.22556,                0.89591,              0.0061885,              0.0061885,              0.0061885
                    234,                0.59964,                0.30568,                0.95286,                0.98039,                0.99414,                 0.9911,                0.87704,                0.53097,                0.22465,                0.89604,               0.006172,               0.006172,               0.006172
                    235,                0.60339,                0.30881,                0.95833,                0.98082,                0.99452,                0.99113,                0.87802,                0.53245,                0.22565,                0.89725,              0.0061555,              0.0061555,              0.0061555
                    236,                0.60162,                0.30864,                0.95076,                0.98089,                0.99452,                0.99119,                0.87757,                0.53405,                0.22635,                0.89812,               0.006139,               0.006139,               0.006139
                    237,                 0.6046,                0.30817,                0.96096,                0.97823,                0.99452,                0.99101,                0.87631,                0.53398,                0.22494,                0.89789,              0.0061225,              0.0061225,              0.0061225
                    238,                0.60826,                0.31449,                0.95871,                0.98121,                0.99452,                0.99093,                0.87371,                0.53396,                0.22533,                0.89785,               0.006106,               0.006106,               0.006106
                    239,                0.60001,                0.30688,                0.95822,                0.98322,                0.99351,                0.99094,                 0.8745,                0.53445,                0.22531,                0.89809,              0.0060895,              0.0060895,              0.0060895
                    240,                0.60716,                0.31128,                0.96359,                0.98366,                0.99212,                0.99083,                0.87508,                0.53529,                0.22439,                0.89905,               0.006073,               0.006073,               0.006073
                    241,                0.60439,                0.30714,                0.96357,                 0.9808,                0.99416,                0.99073,                0.87495,                0.53593,                0.22499,                0.89905,              0.0060565,              0.0060565,              0.0060565
                    242,                0.60596,                0.30635,                0.95852,                0.98257,                0.99344,                0.99068,                0.87458,                0.53584,                0.22465,                0.89851,                0.00604,                0.00604,                0.00604
                    243,                0.59712,                0.30824,                0.94965,                0.98189,                0.99406,                0.99061,                0.87567,                0.53367,                0.22436,                 0.8978,              0.0060235,              0.0060235,              0.0060235
                    244,                0.59849,                0.30829,                0.95611,                0.98296,                0.99253,                0.99081,                0.87617,                0.53414,                 0.2238,                0.89792,               0.006007,               0.006007,               0.006007
                    245,                0.59656,                 0.3036,                0.95827,                0.98274,                0.99249,                0.99089,                0.87659,                0.53395,                0.22506,                0.89779,              0.0059905,              0.0059905,              0.0059905
                    246,                0.60113,                0.30675,                0.95112,                0.98348,                0.99166,                0.99102,                0.87792,                0.53336,                 0.2234,                0.89714,               0.005974,               0.005974,               0.005974
                    247,                 0.6076,                0.30939,                0.96121,                0.98356,                0.99149,                0.99199,                0.87872,                 0.5338,                0.22508,                0.89696,              0.0059575,              0.0059575,              0.0059575
                    248,                0.60363,                0.30932,                0.95446,                 0.9824,                0.99075,                0.99201,                 0.8793,                0.53482,                0.22464,                0.89723,               0.005941,               0.005941,               0.005941
                    249,                0.59451,                0.30634,                0.94928,                0.98234,                0.99075,                 0.9921,                0.87753,                0.53353,                0.22545,                0.89743,              0.0059245,              0.0059245,              0.0059245
                    250,                 0.5977,                0.30426,                0.95337,                0.98361,                0.99159,                0.99215,                0.87908,                0.53391,                0.22486,                0.89772,               0.005908,               0.005908,               0.005908
                    251,                0.60121,                0.31137,                0.95095,                0.98344,                0.99075,                0.99216,                0.87744,                0.53315,                0.22421,                0.89774,              0.0058915,              0.0058915,              0.0058915
                    252,                0.60057,                0.30924,                0.95411,                0.98218,                0.99078,                0.99195,                0.87741,                0.53117,                0.22325,                 0.8972,               0.005875,               0.005875,               0.005875
                    253,                0.59135,                0.30779,                0.95231,                0.98227,                0.99089,                  0.992,                0.87838,                0.53119,                0.22347,                0.89722,              0.0058585,              0.0058585,              0.0058585
                    254,                0.58758,                0.30227,                0.94847,                 0.9822,                0.99157,                 0.9921,                0.87753,                0.53093,                0.22244,                0.89691,               0.005842,               0.005842,               0.005842
                    255,                0.59002,                0.30302,                0.94367,                0.98316,                 0.9907,                0.99207,                0.87771,                0.53209,                0.22193,                0.89729,              0.0058255,              0.0058255,              0.0058255
                    256,                0.59208,                0.30334,                0.95143,                0.98156,                0.99125,                0.99212,                0.87787,                0.53234,                0.22276,                0.89768,               0.005809,               0.005809,               0.005809
                    257,                0.58953,                0.30247,                0.94936,                0.98285,                0.99132,                0.99206,                0.87748,                0.53211,                0.22258,                0.89746,              0.0057925,              0.0057925,              0.0057925
                    258,                0.59284,                0.30277,                0.95017,                0.98152,                0.99185,                0.99202,                0.87726,                0.53214,                0.22276,                0.89728,               0.005776,               0.005776,               0.005776
                    259,                0.58785,                0.30099,                0.94976,                0.98167,                0.99172,                0.99202,                0.87769,                0.53157,                0.22284,                0.89723,              0.0057595,              0.0057595,              0.0057595
                    260,                0.59381,                0.30632,                0.94971,                0.98142,                0.99185,                0.99194,                0.87634,                0.53191,                  0.222,                0.89726,               0.005743,               0.005743,               0.005743
                    261,                0.59118,                0.30416,                0.94776,                0.98116,                0.99185,                0.99201,                0.87665,                0.53266,                0.22308,                0.89698,              0.0057265,              0.0057265,              0.0057265
                    262,                0.59606,                0.30972,                0.95033,                0.98261,                0.99185,                0.99202,                0.87754,                0.53226,                0.22269,                 0.8966,                0.00571,                0.00571,                0.00571
                    263,                0.58633,                0.30251,                0.94642,                0.98345,                0.99135,                0.99206,                0.87623,                 0.5333,                0.22266,                0.89685,              0.0056935,              0.0056935,              0.0056935
                    264,                0.58286,                0.30385,                0.94493,                0.98354,                0.99099,                0.99214,                0.87594,                0.53384,                0.22297,                0.89718,               0.005677,               0.005677,               0.005677
                    265,                0.57693,                 0.3027,                0.94311,                0.98314,                 0.9926,                0.99213,                0.87545,                0.53428,                0.22296,                0.89731,              0.0056605,              0.0056605,              0.0056605
                    266,                 0.5817,                0.30102,                0.94517,                0.98307,                0.99256,                0.99195,                 0.8762,                0.53369,                  0.223,                0.89719,               0.005644,               0.005644,               0.005644
                    267,                0.58365,                0.29941,                0.94416,                0.98086,                0.99185,                0.99163,                0.87639,                0.53417,                0.22385,                0.89751,              0.0056275,              0.0056275,              0.0056275
                    268,                  0.576,                0.29719,                0.93849,                0.98353,                0.99155,                0.99115,                  0.876,                 0.5346,                0.22358,                0.89726,               0.005611,               0.005611,               0.005611
                    269,                0.58994,                0.30501,                0.94511,                0.98363,                0.99051,                0.99195,                0.87694,                0.53476,                0.22395,                0.89763,              0.0055945,              0.0055945,              0.0055945
                    270,                0.58467,                0.30049,                0.94897,                 0.9846,                0.99111,                0.99188,                0.87627,                0.53478,                0.22332,                0.89758,               0.005578,               0.005578,               0.005578
                    271,                0.57791,                0.30127,                0.94394,                0.98457,                0.99142,                0.99198,                0.87694,                0.53445,                0.22344,                0.89753,              0.0055615,              0.0055615,              0.0055615
                    272,                0.58619,                 0.3034,                0.94758,                0.98438,                0.99185,                  0.992,                0.87602,                0.53487,                0.22349,                0.89764,               0.005545,               0.005545,               0.005545
                    273,                0.59029,                0.30725,                0.94505,                0.98341,                0.99249,                0.99201,                0.87726,                0.53491,                0.22284,                0.89756,              0.0055285,              0.0055285,              0.0055285
                    274,                0.59056,                0.30328,                0.95739,                0.98337,                0.99185,                0.99203,                0.87863,                0.53463,                0.22267,                0.89779,               0.005512,               0.005512,               0.005512
                    275,                0.57773,                0.29847,                0.94304,                0.98346,                0.99185,                0.99119,                0.87763,                0.53528,                0.22374,                0.89803,              0.0054955,              0.0054955,              0.0054955
                    276,                0.57795,                0.29861,                0.94339,                0.98336,                0.99185,                0.99112,                0.87655,                0.53489,                  0.224,                0.89841,               0.005479,               0.005479,               0.005479
                    277,                0.58763,                0.30375,                0.95092,                0.98338,                0.99185,                0.99112,                0.87543,                 0.5356,                0.22472,                0.89878,              0.0054625,              0.0054625,              0.0054625
                    278,                0.57416,                 0.3009,                0.94217,                0.98068,                0.98918,                0.99098,                0.87514,                0.53532,                0.22311,                0.89886,               0.005446,               0.005446,               0.005446
                    279,                 0.5799,                 0.3019,                 0.9457,                0.98018,                0.98982,                0.99175,                0.87742,                0.53494,                 0.2234,                0.89895,              0.0054295,              0.0054295,              0.0054295
                    280,                0.58146,                0.29719,                0.94522,                0.98024,                0.98982,                0.99175,                0.87774,                0.53495,                0.22321,                0.89956,               0.005413,               0.005413,               0.005413
                    281,                0.56971,                0.29428,                 0.9389,                0.97996,                0.98981,                0.99176,                0.87742,                0.53537,                0.22355,                0.89968,              0.0053965,              0.0053965,              0.0053965
                    282,                0.57271,                0.29595,                0.93664,                0.98673,                0.98247,                0.99179,                 0.8753,                0.53485,                0.22399,                0.89975,                0.00538,                0.00538,                0.00538
                    283,                0.57029,                0.29473,                0.94073,                0.98666,                0.98301,                0.99092,                0.87493,                0.53493,                0.22371,                0.89999,              0.0053635,              0.0053635,              0.0053635
                    284,                0.57712,                0.29875,                0.94676,                0.98663,                0.98343,                0.99079,                0.87554,                0.53538,                0.22398,                0.90072,               0.005347,               0.005347,               0.005347
                    285,                0.58243,                0.29707,                0.94945,                0.98665,                 0.9837,                0.99073,                0.87604,                0.53599,                0.22425,                0.90125,              0.0053305,              0.0053305,              0.0053305
                    286,                0.56787,                0.29326,                0.93219,                0.98651,                0.98385,                0.99065,                0.87542,                0.53614,                0.22373,                0.90203,               0.005314,               0.005314,               0.005314
                    287,                0.57506,                0.29649,                0.94391,                 0.9865,                0.98385,                0.99152,                0.87578,                0.53587,                0.22335,                0.90217,              0.0052975,              0.0052975,              0.0052975
                    288,                0.57499,                0.29647,                0.93678,                0.98637,                0.98385,                0.99149,                0.87582,                0.53584,                0.22297,                0.90268,               0.005281,               0.005281,               0.005281
                    289,                0.56387,                0.29413,                0.93533,                0.98213,                0.98961,                 0.9916,                0.87684,                0.53657,                0.22412,                0.90357,              0.0052645,              0.0052645,              0.0052645
                    290,                0.56679,                0.29185,                0.93987,                0.98529,                0.98527,                0.99168,                0.87442,                0.53659,                0.22563,                0.90346,               0.005248,               0.005248,               0.005248
                    291,                0.58632,                0.30064,                0.94778,                0.98555,                0.98531,                0.99167,                0.87535,                0.53693,                0.22524,                0.90345,              0.0052315,              0.0052315,              0.0052315
                    292,                0.58075,                0.29788,                 0.9417,                0.98583,                0.98529,                 0.9916,                0.87485,                0.53759,                0.22482,                0.90354,               0.005215,               0.005215,               0.005215
                    293,                0.56535,                0.29368,                0.93218,                0.98593,                0.98525,                0.99166,                0.87595,                0.53707,                0.22509,                0.90294,              0.0051985,              0.0051985,              0.0051985
                    294,                0.57207,                0.29444,                0.93213,                0.98638,                0.98335,                0.99156,                0.87509,                0.53639,                0.22481,                0.90258,               0.005182,               0.005182,               0.005182
                    295,                 0.5685,                0.29507,                0.93461,                0.98665,                0.98303,                0.99166,                0.87552,                 0.5359,                0.22484,                0.90254,              0.0051655,              0.0051655,              0.0051655
                    296,                0.56925,                0.29248,                0.94206,                0.98648,                0.98313,                 0.9915,                0.87648,                0.53571,                0.22491,                0.90258,               0.005149,               0.005149,               0.005149
                    297,                 0.5615,                0.28702,                 0.9406,                0.98612,                0.98275,                0.99155,                0.87736,                0.53596,                0.22531,                0.90259,              0.0051325,              0.0051325,              0.0051325
                    298,                0.57197,                0.29114,                0.93681,                  0.986,                0.98405,                0.99151,                0.87642,                0.53587,                0.22473,                0.90259,               0.005116,               0.005116,               0.005116
